gene_id,gene_name,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,passes,direction
ENSG00000111886,GABRR2,24.98149129387617,0.07883892801935612,0.4538760734882939,0.17370144104190036,0.8621001049548798,,False,not_passing
ENSG00000112299,VNN1,10.049344826958546,-1.398614740954892,0.7031031539907335,-1.9892027692046519,0.04667882638594637,,False,not_passing
ENSG00000112782,CLIC5,10.79079066066713,-0.4272956999001877,0.6050411109124868,-0.706225894726006,0.48004766941351895,,False,not_passing
ENSG00000112981,NME5,21.833907741909055,0.5830575619366665,0.49176564545884516,1.1856411022625233,0.23576406313422305,,False,not_passing
ENSG00000113073,SLC4A9,14.569845153991203,-0.2656222800755532,0.5636251422631083,-0.4712747181735142,0.6374445673440872,,False,not_passing
ENSG00000113140,SPARC,6.39941020746939,0.9174007598415226,0.8363991580185614,1.0968456281267127,0.2727088803342983,,False,not_passing
ENSG00000113231,PDE8B,9.13431844652993,-0.6464794265432139,0.6786085515858176,-0.9526544058905209,0.34076520162111446,,False,not_passing
ENSG00000113319,RASGRF2,9.22807604101697,-1.1243738927774165,0.7419091259592213,-1.5155143041591554,0.12964221067134532,,False,not_passing
ENSG00000113389,NPR3,18.41034126020438,-0.05910572438992442,0.6830888633319758,-0.0865271380675394,0.9310473839086403,,False,not_passing
ENSG00000113448,PDE4D,9.017483563913695,0.678017210597889,0.6818346773718059,0.9944011841864194,0.32002759185399476,,False,not_passing
ENSG00000113578,FGF1,16.564001694676232,0.951545114484513,0.5582946766881226,1.7043779104776775,0.08831050800430103,,False,not_passing
ENSG00000113721,PDGFRB,11.006806905999154,0.36928113376512456,0.6626520855127118,0.5572775546000157,0.5773378087280654,,False,not_passing
ENSG00000113924,HGD,20.445212965002607,-0.1318806323992483,0.48030672179389344,-0.2745758624961326,0.7836421127430638,,False,not_passing
ENSG00000114547,ROPN1B,10.045386078284958,0.7155579178099812,0.6597914095833332,1.084521422098941,0.278133674025251,,False,not_passing
ENSG00000114654,EFCC1,19.570538992594503,0.40597898175762226,0.4463823311463986,0.9094871222052797,0.36309305238354894,,False,not_passing
ENSG00000114786,ABHD14A-ACY1,4.812867856182592,1.3092564249168672,0.9462211470590435,1.3836685313852646,0.1664599734515536,,False,not_passing
ENSG00000114854,TNNC1,16.49072172749993,-0.4314708854611604,0.6192004343101448,-0.6968194167077174,0.4859158131769554,,False,not_passing
ENSG00000114948,ADAM23,4.811118398534181,-1.219059946821133,0.950678419887929,-1.282305268867723,0.19973558039636563,,False,not_passing
ENSG00000115008,IL1A,4.494245043366585,0.14339376399688872,1.027404511577345,0.13956894522172222,0.8890005785354944,,False,not_passing
ENSG00000115085,ZAP70,5.579506363055728,-0.6463075985753619,0.9396647474128457,-0.6878065824591416,0.4915745903936132,,False,not_passing
ENSG00000115221,ITGB6,5.602771058629077,1.3510160303494179,0.9596945463090921,1.407756286148876,0.15920324855032209,,False,not_passing
ENSG00000115363,EVA1A,18.373749666858405,-0.3455676482121886,0.5290939396072661,-0.6531309893072963,0.5136718354897943,,False,not_passing
ENSG00000115468,EFHD1,6.293562155710788,-0.33346819403608435,0.8433842092286133,-0.39539297794191003,0.6925528905624643,,False,not_passing
ENSG00000115523,GNLY,4.880356021168036,0.43333744465987273,0.9174611103104224,0.47232241213281867,0.6366966754301653,,False,not_passing
ENSG00000115556,PLCD4,27.036940452686782,0.6039965651115309,0.424244324028789,1.4236998137670878,0.15453338766035332,,False,not_passing
ENSG00000115604,IL18R1,24.362958762998318,-0.41807534683916675,0.4468423627563065,-0.9356215562470555,0.34946807184710393,,False,not_passing
ENSG00000115850,LCT,6.14906022310658,0.768254980270136,0.8701982063960189,0.8828505674033881,0.37731701485726965,,False,not_passing
ENSG00000116035,VAX2,5.495630577807973,0.0071552328361370945,0.8460961029464883,0.008456761366964518,0.9932525610968882,,False,not_passing
ENSG00000116039,ATP6V1B1,18.434989844370225,-0.34595749271015097,0.6136776901497584,-0.5637446142546351,0.5729279499703169,,False,not_passing
ENSG00000116117,PARD3B,24.401824456860115,-0.6771071420010729,0.4790312784652775,-1.413492547230719,0.15751095117306513,,False,not_passing
ENSG00000116299,ELAPOR1,17.395544347840072,1.0234294001821296,0.5426898598795032,1.8858458133147502,0.05931573526471432,,False,not_passing
ENSG00000116544,DLGAP3,9.027116478398122,-0.6954436525487974,0.7485868106674314,-0.9290086902930441,0.35288458266951084,,False,not_passing
ENSG00000116652,DLEU2L,6.666903773520528,-0.5247620224927305,0.8417889810488457,-0.6233890372844885,0.5330289002657314,,False,not_passing
ENSG00000116962,NID1,1.8249796212098064,3.4868556781307776,1.9917230400871024,1.750672964037354,0.08000225902225361,,False,not_passing
ENSG00000117020,AKT3,5.447467444883459,-2.078164212954225,0.9562208707063008,-2.1733098247680105,0.0297570065400446,,False,not_passing
ENSG00000117228,GBP1,2.7989720693917075,2.960663533013773,3.9008930666949735,0.758970697836173,0.44787008550682583,,False,not_passing
ENSG00000117400,MPL,4.603726939723168,-0.09910799425691773,1.0488658531995503,-0.09449062904907257,0.9247194260758357,,False,not_passing
ENSG00000117600,PLPPR4,7.118925177573456,-0.21341158767618384,0.7693817853360972,-0.27738060835812095,0.7814878699613491,,False,not_passing
ENSG00000118094,TREH,4.359924701541247,2.403955861179923,1.178733209955454,2.039440172616136,0.041406116486684706,,False,not_passing
ENSG00000118160,SLC8A2,28.801701582866013,0.4835373218932291,0.396513012291755,1.2194740321345154,0.22266432609218945,,False,not_passing
ENSG00000118257,NRP2,16.052446962122392,0.8135172585765412,0.6650286863909374,1.2232814542052923,0.22122340942295393,,False,not_passing
ENSG00000118292,C1orf54,16.35598927880924,0.7126328025449755,0.5244995537877195,1.3586909605520832,0.17424453771794735,,False,not_passing
ENSG00000118298,CA14,6.623431326766792,-0.64362944136878,0.8210235005928954,-0.7839354670164597,0.4330779773973529,,False,not_passing
ENSG00000118307,DNAI7,11.57248991269658,-0.815823949224431,0.6465465387625254,-1.2618178279724432,0.20701434554388531,,False,not_passing
ENSG00000118777,ABCG2,26.970218613761144,-0.07643390345854138,0.42074951601527755,-0.18166129858546537,0.8558485397867277,,False,not_passing
ENSG00000118990,GLRXP3,3.463467091967738,-0.021317320389282687,1.157088260023282,-0.01842324490342142,0.9853012088370745,,False,not_passing
ENSG00000119227,PIGZ,27.672097313360567,0.06990880607942807,0.42839949745731654,0.16318601327582885,0.8703719783800874,,False,not_passing
ENSG00000119508,NR4A3,118.01474599530455,2.3002121626039282,1.5438416516284934,1.4899275195597883,,,False,not_passing
ENSG00000119686,FLVCR2,17.896614702658905,-0.29403961521455274,0.4774338230213757,-0.6158751245434657,0.537976940443479,,False,not_passing
ENSG00000119703,ZC2HC1C,13.718195760409865,1.2043540117911822,0.6557657932670351,1.8365611993743565,0.06627469971140647,,False,not_passing
ENSG00000119715,ESRRB,18.206087461403005,0.4356512220211271,0.46734503302268415,0.9321832719681035,0.35124181894916684,,False,not_passing
ENSG00000119866,BCL11A,10.543049299391106,-1.1594635861183546,0.6902209022252198,-1.6798442098469228,0.09298763093356695,,False,not_passing
ENSG00000120327,PCDHB14,12.97229389926302,-0.11920920300070643,0.5541892602214508,-0.21510558135513336,0.8296850024698438,,False,not_passing
ENSG00000120337,TNFSF18,18.100259160617252,-0.08784433819912862,0.5035411582595997,-0.17445314401457657,0.8615093516943143,,False,not_passing
ENSG00000120457,KCNJ5,3.76995773742712,-0.32873817395130994,1.1965898983915093,-0.2747291903376498,0.7835243031120395,,False,not_passing
ENSG00000120471,TP53AIP1,8.48342246462502,-0.8863085270774664,0.6976847030769762,-1.2703568290498684,0.20395755370096247,,False,not_passing
ENSG00000120555,SEPTIN7P9,6.643531998567806,-0.39289706696127463,0.9097273686225246,-0.4318844090138618,0.6658254268424899,,False,not_passing
ENSG00000121068,TBX2,27.182257152443544,-0.28832361173172383,0.4177348716023644,-0.6902071896123023,0.4900639027163425,,False,not_passing
ENSG00000121075,TBX4,11.768407625193229,0.12678199014376193,0.7288431193846263,0.17394962890066928,0.8619050489072498,,False,not_passing
ENSG00000121270,ABCC11,6.8856576989693385,0.4107938087668118,0.8660150270950203,0.47434951578702683,0.6352506871046947,,False,not_passing
ENSG00000121318,TAS2R10,11.247614536566141,-0.25363689983027576,0.596760986682441,-0.4250225894295022,0.6708202074925993,,False,not_passing
ENSG00000121410,A1BG,3.8409558335948843,0.14539060310145793,1.0528467274437519,0.13809284800120672,0.8901670380918673,,False,not_passing
ENSG00000121454,LHX4,14.738784864387204,-0.17226882069732183,0.5363576379698264,-0.32118274916225403,0.7480719043381069,,False,not_passing
ENSG00000121552,CSTA,26.251604409449524,0.5841351256761593,0.43868256043728576,1.331566782809611,0.18300258628771293,,False,not_passing
ENSG00000121577,POPDC2,8.444918511351494,-0.27103731872589953,0.782033790594949,-0.3465800608432816,0.7289068276471623,,False,not_passing
ENSG00000121895,TMEM156,2.528882084388847,-1.1354081539032348,1.3524641708993275,-0.8395107081825612,0.40118278276064645,,False,not_passing
ENSG00000121898,CPXM2,4.352896371767534,-0.1503372568969036,1.1499987252708694,-0.13072819438255753,0.8959903278479484,,False,not_passing
ENSG00000121905,HPCA,14.849085442205833,-0.45931630447222027,0.6969728291662929,-0.6590160839148446,0.5098854404131891,,False,not_passing
ENSG00000121966,CXCR4,10.933747353818646,-0.656341795579033,0.6494314503977022,-1.0106406075300156,0.31218847285759155,,False,not_passing
ENSG00000122025,FLT3,5.540849280611691,0.8966717303142256,0.9914475142433306,0.9044066553523638,0.36577981044325425,,False,not_passing
ENSG00000122188,LAX1,1.2284093359201422,-2.5606419534446903,2.252690418310244,-1.1367038864423469,0.2556620940986837,,False,not_passing
ENSG00000122367,LDB3,6.78604673008467,1.1071959342590285,0.8035019920837015,1.3779628988694415,0.16821474329536346,,False,not_passing
ENSG00000122432,SPATA1,10.162027633742051,-1.6497624579275931,0.8019312955380967,-2.0572366574378433,0.03966346701039625,,False,not_passing
ENSG00000122477,LRRC39,27.29971509852747,-0.784748003798546,0.39302023427978333,-1.996711454911758,0.04585653704674444,,False,not_passing
ENSG00000122691,TWIST1,15.695090538853185,-0.008500503898020727,0.5254155830908035,-0.01617862920626709,0.9870918846561433,,False,not_passing
ENSG00000122735,DNAI1,18.380025379089442,0.04941356549066288,0.4613879593408978,0.10709764849791739,0.9147115126660827,,False,not_passing
ENSG00000122986,HVCN1,5.480594332841373,-1.9214689839017836,1.0124951551776973,-1.897756225376266,0.05772820213165716,,False,not_passing
ENSG00000123009,NME2P1,9.75085390312544,-0.1366288737956347,0.6449298542194808,-0.21185075074713094,0.8322234736344675,,False,not_passing
ENSG00000123338,NCKAP1L,15.662124296443329,-0.8460337200439,0.5294971361804456,-1.5978060356413015,0.11008615098821672,,False,not_passing
ENSG00000123342,MMP19,26.764974401020165,0.684957226387923,0.3959591726372397,1.7298683140128959,0.08365380561673776,,False,not_passing
ENSG00000123360,PDE1B,3.5617416615532806,-0.6367342595257697,1.1463658941868204,-0.5554371974555644,0.578595655613295,,False,not_passing
ENSG00000123388,HOXC11,5.8144581590652,-0.1905347086016975,0.8245330473987872,-0.23108195505661155,0.8172511335453212,,False,not_passing
ENSG00000123405,NFE2,14.11536579764035,-0.8857403986366337,0.565051725016234,-1.5675386153562954,0.11698884751777752,,False,not_passing
ENSG00000123901,GPR83,19.544593022060074,-0.7348727843293688,0.5455023239181012,-1.3471487693234807,0.1779323238009589,,False,not_passing
ENSG00000124097,HMGB1P1,18.23822517983947,-0.9447290470701056,0.5397527089879935,-1.75029977865497,0.08006659909748493,,False,not_passing
ENSG00000124103,FAM209A,8.661727602898475,0.844046512647048,0.6823370334348648,1.2369935549271631,0.21608947537931178,,False,not_passing
ENSG00000124107,SLPI,8.497765851775071,-0.19625716686070074,0.7053941490623766,-0.27822341186352273,0.780840864016501,,False,not_passing
ENSG00000124140,SLC12A5,7.9262370159629745,0.538011951535157,0.6999413008702967,0.7686529582783598,0.44209935800226374,,False,not_passing
ENSG00000124159,MATN4,17.191273582677013,-0.6552159087415241,0.5282222430330985,-1.2404171111371929,0.21482115524549528,,False,not_passing
ENSG00000124215,CDH26,9.239272606891106,0.1168087232392617,0.7555411408512193,0.1546027303128204,0.8771345174020805,,False,not_passing
ENSG00000124257,NEURL2,7.514422358861318,-0.1547588088484695,0.7783173367699721,-0.19883767396306593,0.8423897247946598,,False,not_passing
ENSG00000124399,NDUFB4P12,21.902269060765548,-0.23218668109660623,0.44393435296287964,-0.5230203059235223,0.6009601225226883,,False,not_passing
ENSG00000124429,POF1B,5.74088101950274,0.0034109535897689303,1.0323808941464545,0.0033039681469396206,0.9973638196223544,,False,not_passing
ENSG00000124440,HIF3A,4.968789268911097,-0.24613663273308867,0.8767419967609841,-0.280740096450735,0.7789097524584838,,False,not_passing
ENSG00000124557,BTN1A1,9.152316622023275,1.0187584657268263,0.6621781215921861,1.5384961123107692,0.1239273583657364,,False,not_passing
ENSG00000124635,H2BC11,9.70944100215461,-0.20967012735321006,0.669159371247007,-0.313333618809643,0.7540272110332176,,False,not_passing
ENSG00000124664,SPDEF,6.0208184925503145,-1.0798144564857002,0.8198060786431263,-1.317158392229682,0.1877855374467401,,False,not_passing
ENSG00000124713,GNMT,6.480320539397723,0.29824379703075193,0.8368641650464097,0.35638256420528214,0.7215540850955916,,False,not_passing
ENSG00000124915,MYRF-AS1,24.274131715672183,0.14568967755246848,0.4783410269792187,0.30457282427249943,0.7606915202809137,,False,not_passing
ENSG00000125046,SSUH2,20.625371273043747,-1.1628666482307968,0.4532341536227261,-2.565708340679841,0.010296536555601844,,False,not_passing
ENSG00000125122,FBXL9P,10.8641565491382,1.0882894020954268,0.6837310347028439,1.5916922691221818,0.11145386625075962,,False,not_passing
ENSG00000125409,TEKT3,13.217264104172115,-0.3836687560503016,0.5759604671763456,-0.6661373096164797,0.5053233388697597,,False,not_passing
ENSG00000125631,HTR5BP,1.8634043450257431,-3.255140758059467,1.9617332335257538,-1.659318760792525,0.09705157679802301,,False,not_passing
ENSG00000125726,CD70,20.839896144871563,0.26411309996211035,0.4432235573053239,0.5958913862066462,0.5512477879968689,,False,not_passing
ENSG00000125730,C3,22.43302203083905,-0.2554572521727738,0.4416932809548224,-0.5783589273093395,0.5630218177406983,,False,not_passing
ENSG00000125787,GNRH2,9.370362864445214,0.015724147523431865,0.7277103646032025,0.02160770038228842,0.982760890950029,,False,not_passing
ENSG00000125841,NRSN2,9.621612401963768,0.2000486730824112,0.7580170896709894,0.2639105051961831,0.7918488805716526,,False,not_passing
ENSG00000125872,LRRN4,6.8070102194885544,-0.6305917029936892,0.9230189152505457,-0.6831839440934104,0.4944906169298241,,False,not_passing
ENSG00000125910,S1PR4,6.938052854641544,-0.719548680884629,0.8014253172243065,-0.8978362243118886,0.36927286932335057,,False,not_passing
ENSG00000125931,CITED1,15.884257786924422,-0.01518898181196165,0.49484612487875573,-0.030694353352131765,0.9755132944145812,,False,not_passing
ENSG00000125965,GDF5,6.366831199296584,0.01752476882626194,0.8211790503879909,0.021340983818305927,0.9829736509154055,,False,not_passing
ENSG00000125966,MMP24,4.976620967476211,-0.15231084575866569,1.114887563435825,-0.13661543168467946,0.8913347781520106,,False,not_passing
ENSG00000125998,FAM83C,4.690516754823228,1.368060322796636,1.0070685343259764,1.3584580156823869,0.17431839599959853,,False,not_passing
ENSG00000126246,IGFLR1,6.395710457905089,-0.6458844408482107,0.7940406426599683,-0.8134148381681736,0.41598025483811885,,False,not_passing
ENSG00000126264,HCST,5.72496794490042,1.0863832213220408,0.934856984240143,1.1620849388049008,0.24520096462116803,,False,not_passing
ENSG00000126467,TSKS,16.985361244780933,0.23959112569576016,0.5593877344292422,0.42830958018809834,0.668425744972117,,False,not_passing
ENSG00000126856,PRDM7,10.587617216306887,-0.9241641323339379,0.7056151874017583,-1.3097282326602528,0.19028778908727118,,False,not_passing
ENSG00000127129,EDN2,4.607210480890001,0.04726981886296532,1.0134363126253914,0.04664310748892441,0.9627976745915001,,False,not_passing
ENSG00000127325,BEST3,6.361002308420531,0.6374554727225875,0.8039992550722801,0.7928558001776753,0.42786184164240415,,False,not_passing
ENSG00000127362,TAS2R3,15.949054573920199,-0.009602934189916895,0.6052325900352763,-0.01586651867071002,0.9873408808691543,,False,not_passing
ENSG00000127578,WFIKKN1,24.4899976068867,-0.7779682067002845,0.5099597175497126,-1.5255483520116384,0.1271223830711266,,False,not_passing
ENSG00000127588,GNG13,19.684243530650452,1.0022993730954701,0.54144598165702,1.8511530365929998,0.06414753987575161,,False,not_passing
ENSG00000127743,IL17B,8.739529906699394,0.014326723271429833,0.703606021505898,0.020361854267203338,0.9837547134217727,,False,not_passing
ENSG00000127863,TNFRSF19,13.347714196228516,-1.1505150192740885,0.666443776194717,-1.7263497092633044,0.0842845174691956,,False,not_passing
ENSG00000127954,STEAP4,5.4983600288361485,-0.23837249872867217,0.9520619181927517,-0.25037499575779903,0.802297364427063,,False,not_passing
ENSG00000128040,SPINK2,4.461930112479613,-0.7091177294938712,0.9991980588486938,-0.7096868565887108,0.4778983444359334,,False,not_passing
ENSG00000128045,RASL11B,5.979254765166008,-0.1387265837207592,1.032642381168424,-0.13434136178276115,0.8931326476871775,,False,not_passing
ENSG00000128052,KDR,12.9398764876698,-1.057490780231035,0.628222593719923,-1.683305870884501,0.09231589448548388,,False,not_passing
ENSG00000128218,VPREB3,4.7661525246590655,1.301194462862937,1.0166307821693168,1.2799085820384168,0.20057728901725547,,False,not_passing
ENSG00000128253,RFPL2,4.486553283598844,-0.1802870257858021,1.0598660379287845,-0.17010359737361083,0.8649286644531579,,False,not_passing
ENSG00000128271,ADORA2A,26.517262934013896,-0.39041055279302356,0.42557228196405833,-0.9173777742085084,0.3589447152343015,,False,not_passing
ENSG00000128298,BAIAP2L2,29.55225868964324,-0.47377917799541613,0.39215621808419077,-1.208138889930089,0.22699384291864266,,False,not_passing
ENSG00000128346,C22orf23,12.119717654399857,-0.214358300396791,0.6166837884330314,-0.34759840361859806,0.7281418053372561,,False,not_passing
ENSG00000128606,LRRC17,7.135571118430156,0.049557688506908094,0.8539148416759178,0.05803586738186299,0.9537200586228891,,False,not_passing
ENSG00000128610,FEZF1,7.927993859849256,-1.2762837629179027,0.7609708543890649,-1.6771782461268503,0.0935076316069761,,False,not_passing
ENSG00000128652,HOXD3,12.876323106840237,0.13427473952747374,0.5550435376001316,0.2419174901270698,0.8088440974397343,,False,not_passing
ENSG00000128656,CHN1,20.963722348634032,-0.5379686174122227,0.43793139012297894,-1.228431278381647,0.21928511221252212,,False,not_passing
ENSG00000128886,ELL3,15.725795830018653,-0.9134123685434955,0.543357115797288,-1.6810534765946918,0.0927525278521093,,False,not_passing
ENSG00000128917,DLL4,25.91124676505704,0.19810366525392178,0.402110594300325,0.49265965150364527,0.6222530916741285,,False,not_passing
ENSG00000128918,ALDH1A2,7.870124214057394,-0.03091095345849613,0.7446944407473908,-0.04150823716029524,0.9668907262107672,,False,not_passing
ENSG00000129167,TPH1,28.215237102236987,0.7072448472581231,0.3897552968429237,1.8145868779383174,0.06958742055171704,,False,not_passing
ENSG00000129194,SOX15,14.403529175470863,0.0674506720111053,0.605738117209851,0.11135286041069427,0.9113365394516699,,False,not_passing
ENSG00000129226,CD68,4.093933279160422,0.07256276867073187,1.1096386673579266,0.06539315076637099,0.9478609773058047,,False,not_passing
ENSG00000129437,KLK14,28.4141265919736,-0.1125458427628207,0.4417736139115503,-0.25475908750257337,0.7989091762450016,,False,not_passing
ENSG00000129535,NRL,11.620283717322321,0.5312398061009261,0.576284726004395,0.9218356519427772,0.35661430789821735,,False,not_passing
ENSG00000129654,FOXJ1,17.86583585261097,-0.18576427815792343,0.5273616528095146,-0.35225215403559557,0.7246491669311421,,False,not_passing
ENSG00000129673,AANAT,3.8628138982018467,-0.6806322703593514,1.0496487190044217,-0.64843814700686,0.5167016041728916,,False,not_passing
ENSG00000130045,NXNL2,17.825703753112297,1.0444468862306497,0.48913441591358553,2.13529625446591,0.0327368186861053,,False,not_passing
ENSG00000130203,APOE,28.656691171955988,0.7024508439236298,0.4229164468237233,1.6609683761398377,0.09671979818130391,,False,not_passing
ENSG00000130303,BST2,18.73509956210763,0.08983507629422634,0.5137786479498723,0.17485171221633028,0.861196153707787,,False,not_passing
ENSG00000130307,USHBP1,5.848834912554774,0.0775243135318764,1.014432061102017,0.07642139528561304,0.939083848401814,,False,not_passing
ENSG00000130377,ACSBG2,11.5537308691575,0.037099138712066784,0.6400438275154878,0.05796343487301119,0.953777754278806,,False,not_passing
ENSG00000130487,KLHDC7B,5.62598612033721,-0.8251019955490586,1.161716606539431,-0.7102437814045769,0.47755297540018415,,False,not_passing
ENSG00000130592,LSP1,9.462215879955501,-0.33577122578314184,0.6786268102994478,-0.49478037219746873,0.6207551607658,,False,not_passing
ENSG00000130649,CYP2E1,25.096645713807476,0.42277285787231844,0.39465583841278984,1.0712444026486683,0.2840595512415066,,False,not_passing
ENSG00000130822,PNCK,7.737265948053417,-0.9420025637647808,0.7564320961531865,-1.245323365514641,0.21301291022349067,,False,not_passing
ENSG00000130948,HSD17B3,10.344103843143033,0.5255512349945052,0.7668260268922283,0.6853591513116019,0.4931173140497358,,False,not_passing
ENSG00000131096,PYY,9.538689433942583,-0.28461504567972556,0.7598131039529253,-0.37458559769371796,0.7079686858108771,,False,not_passing
ENSG00000131379,C3orf20,12.753684498037046,-0.9850798368329888,0.6734445372405207,-1.46274827748906,0.14353627064218893,,False,not_passing
ENSG00000131737,KRT34,4.384584595523667,0.6802962493477257,1.0070305849256693,0.6755467604769319,0.4993284533319501,,False,not_passing
ENSG00000131914,LIN28A,9.711356472167939,0.42986567550742216,0.680663622769979,0.6315390761710934,0.5276881075172081,,False,not_passing
ENSG00000132000,PODNL1,23.728810999857888,0.30648159565773825,0.4619300395615634,0.6634805477224048,0.507022833746545,,False,not_passing
ENSG00000132016,BRME1,21.04820115773631,0.39408798716335264,0.4893660439051237,0.8053030897251154,0.42064479926237286,,False,not_passing
ENSG00000132141,CCT6B,20.943538919836442,0.2631118107394662,0.4568468664366009,0.5759299889517348,0.5646625044717788,,False,not_passing
ENSG00000132207,SLX1A,6.528273416193684,0.5367379231167448,0.8331272608807383,0.6442448210725139,0.519416690534405,,False,not_passing
ENSG00000132259,CNGA4,12.736191493544986,-0.5893726998911907,0.6185151957495457,-0.9528831368111516,0.34064928504338066,,False,not_passing
ENSG00000132274,TRIM22,25.28033172672136,2.0494640421519903,0.4517161368692102,4.5370618290428535,5.704338672916859e-06,,False,not_passing
ENSG00000132357,CARD6,5.713377714329197,0.5514971817436936,0.8556598950592922,0.644528491902122,0.5192327879694378,,False,not_passing
ENSG00000132386,SERPINF1,10.093159707867104,-0.9988188505687147,0.6655395730562401,-1.5007655307136956,0.13341621697181683,,False,not_passing
ENSG00000132498,,27.617506820899692,-0.018201717927352947,0.3873806912659499,-0.0469866421784478,0.9625238737678186,,False,not_passing
ENSG00000132518,GUCY2D,25.749020026977103,-0.9484773582058657,0.42595996552932475,-2.226681930136856,0.025968538936490756,,False,not_passing
ENSG00000132639,SNAP25,3.982437429089605,-0.8516702363868576,1.0527251477640849,-0.8090148109368774,0.4185066270252802,,False,not_passing
ENSG00000132669,RIN2,19.481932341725752,0.5822116217443358,0.4584729122326854,1.2698931740788435,0.20412268494427477,,False,not_passing
ENSG00000132702,HAPLN2,17.069531140993153,0.4209495304617597,0.48663088099113094,0.8650283960697343,0.38702320338644225,,False,not_passing
ENSG00000132718,SYT11,4.840561398518109,-0.02208379021496223,0.9445522394347144,-0.023380168182311124,0.9813470241802409,,False,not_passing
ENSG00000132744,ACY3,5.980668280894424,0.36905956804521395,0.9200135730450254,0.4011457861689093,0.6883127926578743,,False,not_passing
ENSG00000132832,,16.55752547924558,-0.09069558734676163,0.517783996995652,-0.17516104760480503,0.8609530905994149,,False,not_passing
ENSG00000133048,CHI3L1,2.333965070696812,-3.566120328508521,1.7662561344892975,-2.0190278515520306,0.043484324785373334,,False,not_passing
ENSG00000133067,LGR6,6.117299768126425,1.1789454663672696,0.8940959585987488,1.3185894142894288,0.18730641456967634,,False,not_passing
ENSG00000133083,DCLK1,5.670320848463831,-0.6792591443073523,1.0674897379288861,-0.6363144489100495,0.5245714892032038,,False,not_passing
ENSG00000133106,EPSTI1,6.811470967238262,-0.05673390717889359,0.8238759161227851,-0.0688621988683528,0.9450993079941713,,False,not_passing
ENSG00000133136,GNG5B,6.555775756320187,0.0776458182678396,0.8649348889569215,0.08977070905473301,0.9284694249734448,,False,not_passing
ENSG00000133392,MYH11,7.215986050824552,-0.5273150817371535,0.9274357838310693,-0.568573146443531,0.5696458528788999,,False,not_passing
ENSG00000133401,PDZD2,12.593466328860508,-0.47331061345077535,0.6756896684633792,-0.7004852013308943,0.483624343861761,,False,not_passing
ENSG00000133424,LARGE1,21.42635615907531,-1.0357957765533896,0.4647748221281422,-2.2285970049122246,0.02584073051926468,,False,not_passing
ENSG00000133640,LRRIQ1,22.50575626414241,-0.29001633016889916,0.432677526840442,-0.6702828600475201,0.5026774912740788,,False,not_passing
ENSG00000133958,UNC79,22.31764908175926,0.5172197420739595,0.42618175303771483,1.2136130615338387,0.22489551693921528,,False,not_passing
ENSG00000133962,CATSPERB,9.844075892690984,0.005753421436988557,0.7122077099621428,0.008078291426098685,0.9935545260974998,,False,not_passing
ENSG00000134198,TSPAN2,13.084649342821413,-0.8275278765364271,0.5987735362215879,-1.3820381604677066,0.16695998434492243,,False,not_passing
ENSG00000134242,PTPN22,7.738182140770397,0.9444658700642797,0.9035488444532322,1.0452847965688095,0.29589136222607626,,False,not_passing
ENSG00000134256,CD101,23.901775337956455,0.18850593623807738,0.4455075642787018,0.423126230288093,0.6722031656238763,,False,not_passing
ENSG00000134258,VTCN1,24.76310892135569,-0.6264386623848739,0.4907037514271987,-1.276612743560435,0.2017390005519447,,False,not_passing
ENSG00000134326,CMPK2,18.56936203404888,0.12155728172141717,0.5300340882564942,0.22933861126040095,0.8186057456330639,,False,not_passing
ENSG00000134398,ERN2,15.57747585327187,0.20629427818219476,0.5798296361633469,0.3557842947580528,0.7220021114973064,,False,not_passing
ENSG00000134538,SLCO1B1,7.27855080442126,-0.6974227044306996,0.7684428046393351,-0.9075791981135559,0.3641005887977833,,False,not_passing
ENSG00000134539,KLRD1,4.131410316674447,-1.7573976282984272,1.1331891481343426,-1.5508422677641833,0.12093948850627691,,False,not_passing
ENSG00000134545,KLRC1,2.1344054313213796,2.8402829986204967,1.6140760943536516,1.7596958461601364,0.07845939049129393,,False,not_passing
ENSG00000134548,SPX,10.147426337378675,-1.2919979372937394,0.6548358716183591,-1.973010327153734,0.04849438575947786,,False,not_passing
ENSG00000134571,MYBPC3,9.084565832259367,0.5162329412145217,0.6518965090618535,0.7918940108414361,0.4284224794507263,,False,not_passing
ENSG00000134627,PIWIL4,20.91334937576467,0.002791113596642616,0.4539774024368832,0.006148133324831441,0.995094530246465,,False,not_passing
ENSG00000134716,CYP2J2,20.26173590096752,-0.00034689925630885984,0.5493991665506797,-0.0006314156945064457,0.9994962031993808,,False,not_passing
ENSG00000134827,TCN1,27.59872720207544,0.20525918291694575,0.41263681701293853,0.4974330317949058,0.6188837168978678,,False,not_passing
ENSG00000135312,HTR1B,5.794931449886053,-0.31790228760888817,0.9998248521304753,-0.3179579772712056,0.7505168132467961,,False,not_passing
ENSG00000135362,PRR5L,14.941852135608393,0.08751194126066417,0.5596684061792969,0.15636391172781083,0.8757461815071236,,False,not_passing
ENSG00000135374,ELF5,8.108420040485528,0.8151884596623383,0.8240320146918665,0.9892679472740692,0.3225320619255493,,False,not_passing
ENSG00000135436,FAM186B,10.58769336845699,0.8623175520022592,0.692284425720852,1.245611658971466,0.21290699988256023,,False,not_passing
