analysis_set,query_gene_count,gene_set,term,pathway,reactome_id,overlap,p_value,adjusted_p_value,odds_ratio,combined_score,overlap_genes,significant
downregulated,95,Reactome_2022.gmt,HDMs Demethylate Histones R-HSA-3214842,HDMs Demethylate Histones,R-HSA-3214842,2/26,0.022908047445980007,0.4401701962087133,11.317799847211612,42.73903422614977,ARID5B;KDM3A,False
downregulated,95,Reactome_2022.gmt,Synthesis Of IP3 And IP4 In Cytosol R-HSA-1855204,Synthesis Of IP3 And IP4 In Cytosol,R-HSA-1855204,2/26,0.022908047445980007,0.4401701962087133,11.317799847211612,42.73903422614977,ITPKA;PLCE1,False
downregulated,95,Reactome_2022.gmt,Circadian Clock R-HSA-400253,Circadian Clock,R-HSA-400253,3/69,0.024528173259394184,0.4401701962087133,5.876813655761024,21.79083066104161,NFIL3;NR1D1;PER1,False
downregulated,95,Reactome_2022.gmt,Regulation Of IGF Transport And Uptake By IGFBPs R-HSA-381426,Regulation Of IGF Transport And Uptake By IGFBPs,R-HSA-381426,4/123,0.02531368128983023,0.4401701962087133,4.228890870430071,15.547137813919866,FBN1;IGFBP3;QSOX1;SCG2,False
downregulated,95,Reactome_2022.gmt,Interconversion Of Nucleotide Di- And Triphosphates R-HSA-499943,Interconversion Of Nucleotide Di- And Triphosphates,R-HSA-499943,2/28,0.026334969003940112,0.4401701962087133,10.461608313994551,38.04737973676238,AK4;GLRX,False
downregulated,95,Reactome_2022.gmt,Diseases Of Carbohydrate Metabolism R-HSA-5663084,Diseases Of Carbohydrate Metabolism,R-HSA-5663084,2/33,0.035731179316123025,0.5341548899976226,8.796791443850267,29.30854804231496,GBE1;GYS1,False
downregulated,95,Reactome_2022.gmt,Fatty acyl-CoA Biosynthesis R-HSA-75105,Fatty acyl-CoA Biosynthesis,R-HSA-75105,2/37,0.04403706300695628,0.5341548899976226,7.802590946750019,24.365335347535613,FASN;SCD,False
downregulated,95,Reactome_2022.gmt,Defective F9 Activation R-HSA-9673221,Defective F9 Activation,R-HSA-9673221,1/5,0.044480949961758054,0.5341548899976226,36.65079365079365,114.08271546892101,ZNF160,False
downregulated,95,Reactome_2022.gmt,Dopamine Receptors R-HSA-390651,Dopamine Receptors,R-HSA-390651,1/5,0.044480949961758054,0.5341548899976226,36.65079365079365,114.08271546892101,DRD4,False
downregulated,95,Reactome_2022.gmt,FasL/ CD95L Signaling R-HSA-75157,FasL/ CD95L Signaling,R-HSA-75157,1/5,0.044480949961758054,0.5341548899976226,36.65079365079365,114.08271546892101,FASN,False
downregulated,95,Reactome_2022.gmt,Metabolism Of Carbohydrates R-HSA-71387,Metabolism Of Carbohydrates,R-HSA-71387,6/285,0.04449373403155281,0.5341548899976226,2.6284266597375603,8.180733292949249,B3GNT4;FUT11;GBE1;GYS1;PGM2L1;XYLT1,False
downregulated,95,Reactome_2022.gmt,Collagen Formation R-HSA-1474290,Collagen Formation,R-HSA-1474290,3/90,0.048079014083582436,0.5341548899976226,4.4572972972972975,13.52749388833306,P4HA2;PCOLCE;PLOD1,False
downregulated,95,Reactome_2022.gmt,Metabolism Of Steroids R-HSA-8957322,Metabolism Of Steroids,R-HSA-8957322,4/153,0.05000229451588969,0.5341548899976226,3.370415044684467,10.096706458764483,FASN;INSIG1;INSIG2;SCD,False
downregulated,95,Reactome_2022.gmt,Lipid Particle Organization R-HSA-8964572,Lipid Particle Organization,R-HSA-8964572,1/6,0.053139316019906936,0.5341548899976226,29.984126984126984,87.99856156706142,HILPDA,False
downregulated,95,Reactome_2022.gmt,Activation Of Gene Expression By SREBF (SREBP) R-HSA-2426168,Activation Of Gene Expression By SREBF (SREBP),R-HSA-2426168,2/42,0.05530977149176895,0.5341548899976226,6.836007130124777,19.788912312508785,FASN;SCD,False
downregulated,95,Reactome_2022.gmt,TP53 Regulates Transcription Of Cell Death Genes R-HSA-5633008,TP53 Regulates Transcription Of Cell Death Genes,R-HSA-5633008,2/44,0.060073728198176406,0.5341548899976226,6.513054419628814,18.315898753435338,FASN;IGFBP3,False
downregulated,95,Reactome_2022.gmt,ChREBP Activates Metabolic Gene Expression R-HSA-163765,ChREBP Activates Metabolic Gene Expression,R-HSA-163765,1/7,0.061720043385938506,0.5341548899976226,25.368742368742367,70.6556652490936,FASN,False
downregulated,95,Reactome_2022.gmt,GLI Proteins Bind Promoters Of Hh Responsive Genes To Promote Transcription R-HSA-5635851,GLI Proteins Bind Promoters Of Hh Responsive Genes To Promote Transcription,R-HSA-5635851,1/7,0.061720043385938506,0.5341548899976226,25.368742368742367,70.6556652490936,PTCH1,False
downregulated,95,Reactome_2022.gmt,Neurofascin Interactions R-HSA-447043,Neurofascin Interactions,R-HSA-447043,1/7,0.061720043385938506,0.5341548899976226,25.368742368742367,70.6556652490936,CNTNAP1,False
downregulated,95,Reactome_2022.gmt,Vitamin C (Ascorbate) Metabolism R-HSA-196836,Vitamin C (Ascorbate) Metabolism,R-HSA-196836,1/7,0.061720043385938506,0.5341548899976226,25.368742368742367,70.6556652490936,SLC2A3,False
downregulated,95,Reactome_2022.gmt,Integration Of Energy Metabolism R-HSA-163685,Integration Of Energy Metabolism,R-HSA-163685,3/105,0.06974754043339385,0.5341548899976226,3.7994726433750823,10.117513577941143,FASN;PRKAA2;RAPGEF4,False
downregulated,95,Reactome_2022.gmt,Inositol Phosphate Metabolism R-HSA-1483249,Inositol Phosphate Metabolism,R-HSA-1483249,2/48,0.07000261280472933,0.5341548899976226,5.950491633603588,15.823682498737314,ITPKA;PLCE1,False
downregulated,95,Reactome_2022.gmt,AMPK Inhibits chREBP Transcriptional Activity R-HSA-163680,AMPK Inhibits chREBP Transcriptional Activity,R-HSA-163680,1/8,0.07022382089770492,0.5341548899976226,21.984126984126984,58.391329517904744,PRKAA2,False
downregulated,95,Reactome_2022.gmt,Binding Of TCF/LEF:CTNNB1 To Target Gene Promoters R-HSA-4411364,Binding Of TCF/LEF:CTNNB1 To Target Gene Promoters,R-HSA-4411364,1/8,0.07022382089770492,0.5341548899976226,21.984126984126984,58.391329517904744,TCF7L1,False
downregulated,95,Reactome_2022.gmt,Defective Factor IX Causes Hemophilia B R-HSA-9668250,Defective Factor IX Causes Hemophilia B,R-HSA-9668250,1/8,0.07022382089770492,0.5341548899976226,21.984126984126984,58.391329517904744,ZNF160,False
downregulated,95,Reactome_2022.gmt,Ligand-receptor Interactions R-HSA-5632681,Ligand-receptor Interactions,R-HSA-5632681,1/8,0.07022382089770492,0.5341548899976226,21.984126984126984,58.391329517904744,PTCH1,False
downregulated,95,Reactome_2022.gmt,Myoclonic Epilepsy Of Lafora R-HSA-3785653,Myoclonic Epilepsy Of Lafora,R-HSA-3785653,1/8,0.07022382089770492,0.5341548899976226,21.984126984126984,58.391329517904744,GYS1,False
downregulated,95,Reactome_2022.gmt,RUNX3 Regulates WNT Signaling R-HSA-8951430,RUNX3 Regulates WNT Signaling,R-HSA-8951430,1/8,0.07022382089770492,0.5341548899976226,21.984126984126984,58.391329517904744,TCF7L1,False
downregulated,95,Reactome_2022.gmt,Fatty Acid Metabolism R-HSA-8978868,Fatty Acid Metabolism,R-HSA-8978868,4/173,0.07183998956044774,0.5341548899976226,2.9669229653271434,7.812839782422127,FA2H;FASN;PRKAA2;SCD,False
downregulated,95,Reactome_2022.gmt,Transmission Across Chemical Synapses R-HSA-112315,Transmission Across Chemical Synapses,R-HSA-112315,5/246,0.07234029636037875,0.5341548899976226,2.5551285130915207,6.710722980239984,CACNB4;MPP2;PRKAA2;SH2D3C;SLC1A1,False
downregulated,95,Reactome_2022.gmt,EPH-ephrin Mediated Repulsion Of Cells R-HSA-3928665,EPH-ephrin Mediated Repulsion Of Cells,R-HSA-3928665,2/49,0.07256380445582337,0.5341548899976226,5.824655220940051,15.279754218532767,EFNA3;EFNA4,False
downregulated,95,Reactome_2022.gmt,Neurotransmitter Release Cycle R-HSA-112310,Neurotransmitter Release Cycle,R-HSA-112310,2/50,0.07515506373639412,0.5341548899976226,5.704007938695629,14.763123519068422,SH2D3C;SLC1A1,False
downregulated,95,Reactome_2022.gmt,ATF6 (ATF6-alpha) Activates Chaperone Genes R-HSA-381183,ATF6 (ATF6-alpha) Activates Chaperone Genes,R-HSA-381183,1/9,0.07865133134658557,0.5341548899976226,19.395891690009336,49.31852968343843,DDIT3,False
downregulated,95,Reactome_2022.gmt,Lipophagy R-HSA-9613354,Lipophagy,R-HSA-9613354,1/9,0.07865133134658557,0.5341548899976226,19.395891690009336,49.31852968343843,PRKAA2,False
downregulated,95,Reactome_2022.gmt,Signaling By Nuclear Receptors R-HSA-9006931,Signaling By Nuclear Receptors,R-HSA-9006931,5/260,0.08685426250465951,0.5341548899976226,2.4117914175433284,5.893269508902627,FASN;FOS;KDM3A;PDK3;SCD,False
downregulated,95,Reactome_2022.gmt,Activation Of AMPK Downstream Of NMDARs R-HSA-9619483,Activation Of AMPK Downstream Of NMDARs,R-HSA-9619483,1/10,0.08700325152998963,0.5341548899976226,17.352548036758563,42.37162162759253,PRKAA2,False
downregulated,95,Reactome_2022.gmt,Activation Of AP-1 Family Of Transcription Factors R-HSA-450341,Activation Of AP-1 Family Of Transcription Factors,R-HSA-450341,1/10,0.08700325152998963,0.5341548899976226,17.352548036758563,42.37162162759253,FOS,False
downregulated,95,Reactome_2022.gmt,Activation Of PPARGC1A (PGC-1alpha) By Phosphorylation R-HSA-2151209,Activation Of PPARGC1A (PGC-1alpha) By Phosphorylation,R-HSA-2151209,1/10,0.08700325152998963,0.5341548899976226,17.352548036758563,42.37162162759253,PRKAA2,False
downregulated,95,Reactome_2022.gmt,Crosslinking Of Collagen Fibrils R-HSA-2243919,Crosslinking Of Collagen Fibrils,R-HSA-2243919,1/10,0.08700325152998963,0.5341548899976226,17.352548036758563,42.37162162759253,PCOLCE,False
downregulated,95,Reactome_2022.gmt,Negative Regulation Of Activity Of TFAP2 (AP-2) Family Transcription Factors R-HSA-8866904,Negative Regulation Of Activity Of TFAP2 (AP-2) Family Transcription Factors,R-HSA-8866904,1/10,0.08700325152998963,0.5341548899976226,17.352548036758563,42.37162162759253,WWOX,False
downregulated,95,Reactome_2022.gmt,Metabolism Of Vitamins And Cofactors R-HSA-196854,Metabolism Of Vitamins And Cofactors,R-HSA-196854,4/186,0.08826256072696896,0.5341548899976226,2.752077251291264,6.680500372152628,FASN;PARP16;SLC2A3;VKORC1,False
downregulated,95,Reactome_2022.gmt,ATF6 (ATF6-alpha) Activates Chaperones R-HSA-381033,ATF6 (ATF6-alpha) Activates Chaperones,R-HSA-381033,1/11,0.09528025230340793,0.5341548899976226,15.698412698412698,36.90591184369598,DDIT3,False
downregulated,95,Reactome_2022.gmt,CASP8 Activity Is Inhibited R-HSA-5218900,CASP8 Activity Is Inhibited,R-HSA-5218900,1/11,0.09528025230340793,0.5341548899976226,15.698412698412698,36.90591184369598,FASN,False
downregulated,95,Reactome_2022.gmt,Carnitine Metabolism R-HSA-200425,Carnitine Metabolism,R-HSA-200425,1/11,0.09528025230340793,0.5341548899976226,15.698412698412698,36.90591184369598,PRKAA2,False
downregulated,95,Reactome_2022.gmt,Dimerization Of Procaspase-8 R-HSA-69416,Dimerization Of Procaspase-8,R-HSA-69416,1/11,0.09528025230340793,0.5341548899976226,15.698412698412698,36.90591184369598,FASN,False
downregulated,95,Reactome_2022.gmt,Transport Of Organic Anions R-HSA-879518,Transport Of Organic Anions,R-HSA-879518,1/11,0.09528025230340793,0.5341548899976226,15.698412698412698,36.90591184369598,SLCO4A1,False
downregulated,95,Reactome_2022.gmt,Metabolism Of Water-Soluble Vitamins And Cofactors R-HSA-196849,Metabolism Of Water-Soluble Vitamins And Cofactors,R-HSA-196849,3/122,0.09868681567272204,0.5341548899976226,3.253579102114667,7.534651242857466,FASN;PARP16;SLC2A3,False
downregulated,95,Reactome_2022.gmt,Activation Of TFAP2 (AP-2) Family Of Transcription Factors R-HSA-8866907,Activation Of TFAP2 (AP-2) Family Of Transcription Factors,R-HSA-8866907,1/12,0.10348299863201806,0.5341548899976226,14.331953071083506,32.509856285084865,WWOX,False
downregulated,95,Reactome_2022.gmt,Maturation Of Nucleoprotein R-HSA-9683610,Maturation Of Nucleoprotein,R-HSA-9683610,1/12,0.10348299863201806,0.5341548899976226,14.331953071083506,32.509856285084865,PARP16,False
downregulated,95,Reactome_2022.gmt,Presynaptic Depolarization And Calcium Channel Opening R-HSA-112308,Presynaptic Depolarization And Calcium Channel Opening,R-HSA-112308,1/12,0.10348299863201806,0.5341548899976226,14.331953071083506,32.509856285084865,CACNB4,False
downregulated,95,Reactome_2022.gmt,Pyrimidine Catabolism R-HSA-73621,Pyrimidine Catabolism,R-HSA-73621,1/12,0.10348299863201806,0.5341548899976226,14.331953071083506,32.509856285084865,UPP1,False
downregulated,95,Reactome_2022.gmt,Reversible Hydration Of Carbon Dioxide R-HSA-1475029,Reversible Hydration Of Carbon Dioxide,R-HSA-1475029,1/12,0.10348299863201806,0.5341548899976226,14.331953071083506,32.509856285084865,CA12,False
downregulated,95,Reactome_2022.gmt,Post NMDA Receptor Activation Events R-HSA-438064,Post NMDA Receptor Activation Events,R-HSA-438064,2/61,0.10543889026208521,0.5363630504636508,4.644542308902171,10.448472607548224,MPP2;PRKAA2,False
downregulated,95,Reactome_2022.gmt,MAP Kinase Activation R-HSA-450294,MAP Kinase Activation,R-HSA-450294,2/62,0.10833611939228062,0.5432282558098642,4.567331064657268,10.150969420315317,FOS;NOD2,False
downregulated,95,Reactome_2022.gmt,Activation Of Arylsulfatases R-HSA-1663150,Activation Of Arylsulfatases,R-HSA-1663150,1/13,0.11161214964184506,0.5517727397786988,13.184126984126983,28.909169682509255,ARSJ,False
downregulated,95,Reactome_2022.gmt,FOXO-mediated Transcription R-HSA-9614085,FOXO-mediated Transcription,R-HSA-9614085,2/65,0.11715275561068698,0.5676161336937838,4.350288433197187,9.328221656768356,CCNG2;DDIT3,False
downregulated,95,Reactome_2022.gmt,Lysosphingolipid And LPA Receptors R-HSA-419408,Lysosphingolipid And LPA Receptors,R-HSA-419408,1/14,0.11966835867048434,0.5676161336937838,12.206349206349206,25.91445824960039,LPAR3,False
downregulated,95,Reactome_2022.gmt,Repression Of WNT Target Genes R-HSA-4641265,Repression Of WNT Target Genes,R-HSA-4641265,1/14,0.11966835867048434,0.5676161336937838,12.206349206349206,25.91445824960039,TCF7L1,False
downregulated,95,Reactome_2022.gmt,Extracellular Matrix Organization R-HSA-1474244,Extracellular Matrix Organization,R-HSA-1474244,5/291,0.12396070539031503,0.5801361012266744,2.1442538543866245,4.476753160447492,FBN1;P4HA2;PCOLCE;PLOD1;SH3PXD2A,False
downregulated,95,Reactome_2022.gmt,Defects Of Contact Activation System (CAS) And Kallikrein/Kinin System (KKS) R-HSA-9651496,Defects Of Contact Activation System (CAS) And Kallikrein/Kinin System (KKS),R-HSA-9651496,1/15,0.1276522733173869,0.5831099046024331,11.36343732895457,23.391014462360864,ZNF160,False
downregulated,95,Reactome_2022.gmt,Interleukin-17 Signaling R-HSA-448424,Interleukin-17 Signaling,R-HSA-448424,2/69,0.1291775694330089,0.5831099046024331,4.090909090909091,8.372320829613107,FOS;NOD2,False
downregulated,95,Reactome_2022.gmt,CRMPs In Sema3A Signaling R-HSA-399956,CRMPs In Sema3A Signaling,R-HSA-399956,1/16,0.13556453549371375,0.5831099046024331,10.629288274449564,21.240586216373796,DPYSL4,False
downregulated,95,Reactome_2022.gmt,Caspase Activation Via Death Receptors In Presence Of Ligand R-HSA-140534,Caspase Activation Via Death Receptors In Presence Of Ligand,R-HSA-140534,1/16,0.13556453549371375,0.5831099046024331,10.629288274449564,21.240586216373796,FASN,False
downregulated,95,Reactome_2022.gmt,FOXO-mediated Transcription Of Cell Death Genes R-HSA-9614657,FOXO-mediated Transcription Of Cell Death Genes,R-HSA-9614657,1/16,0.13556453549371375,0.5831099046024331,10.629288274449564,21.240586216373796,DDIT3,False
downregulated,95,Reactome_2022.gmt,Regulation Of Pyruvate Dehydrogenase (PDH) Complex R-HSA-204174,Regulation Of Pyruvate Dehydrogenase (PDH) Complex,R-HSA-204174,1/16,0.13556453549371375,0.5831099046024331,10.629288274449564,21.240586216373796,PDK3,False
downregulated,95,Reactome_2022.gmt,Interferon Alpha/Beta Signaling R-HSA-909733,Interferon Alpha/Beta Signaling,R-HSA-909733,2/72,0.13837814465358508,0.5831099046024331,3.915690067129366,7.744315402389784,IFITM3;ISG20,False
downregulated,95,Reactome_2022.gmt,Aberrant Regulation Of Mitotic G1/S Transition In Cancer Due To RB1 Defects R-HSA-9659787,Aberrant Regulation Of Mitotic G1/S Transition In Cancer Due To RB1 Defects,R-HSA-9659787,1/17,0.14340578147176195,0.5831099046024331,9.984126984126984,19.389943725723914,CDKN1C,False
downregulated,95,Reactome_2022.gmt,Acetylcholine Neurotransmitter Release Cycle R-HSA-264642,Acetylcholine Neurotransmitter Release Cycle,R-HSA-264642,1/17,0.14340578147176195,0.5831099046024331,9.984126984126984,19.389943725723914,SH2D3C,False
downregulated,95,Reactome_2022.gmt,FOXO-mediated Transcription Of Cell Cycle Genes R-HSA-9617828,FOXO-mediated Transcription Of Cell Cycle Genes,R-HSA-9617828,1/17,0.14340578147176195,0.5831099046024331,9.984126984126984,19.389943725723914,CCNG2,False
downregulated,95,Reactome_2022.gmt,Vitamin B5 (Pantothenate) Metabolism R-HSA-199220,Vitamin B5 (Pantothenate) Metabolism,R-HSA-199220,1/17,0.14340578147176195,0.5831099046024331,9.984126984126984,19.389943725723914,FASN,False
downregulated,95,Reactome_2022.gmt,Activation Of NMDA Receptors And Postsynaptic Events R-HSA-442755,Activation Of NMDA Receptors And Postsynaptic Events,R-HSA-442755,2/74,0.144590320123265,0.5831099046024331,3.806933431679882,7.362041696153753,MPP2;PRKAA2,False
downregulated,95,Reactome_2022.gmt,Activation Of SMO R-HSA-5635838,Activation Of SMO,R-HSA-5635838,1/18,0.15117664193396413,0.5831099046024331,9.412698412698413,17.78347052156351,PTCH1,False
downregulated,95,Reactome_2022.gmt,JNK (c-Jun Kinases) Phosphorylation And Activation Mediated By Activated Human TAK1 R-HSA-450321,JNK (c-Jun Kinases) Phosphorylation And Activation Mediated By Activated Human TAK1,R-HSA-450321,1/18,0.15117664193396413,0.5831099046024331,9.412698412698413,17.78347052156351,NOD2,False
downregulated,95,Reactome_2022.gmt,Lewis Blood Group Biosynthesis R-HSA-9037629,Lewis Blood Group Biosynthesis,R-HSA-9037629,1/18,0.15117664193396413,0.5831099046024331,9.412698412698413,17.78347052156351,FUT11,False
downregulated,95,Reactome_2022.gmt,MECP2 Regulates Neuronal Receptors And Channels R-HSA-9022699,MECP2 Regulates Neuronal Receptors And Channels,R-HSA-9022699,1/18,0.15117664193396413,0.5831099046024331,9.412698412698413,17.78347052156351,SLC2A3,False
downregulated,95,Reactome_2022.gmt,Activated TAK1 Mediates P38 MAPK Activation R-HSA-450302,Activated TAK1 Mediates P38 MAPK Activation,R-HSA-450302,1/19,0.15887774202146995,0.5870114468372205,8.903045903045903,16.37822389169821,NOD2,False
downregulated,95,Reactome_2022.gmt,Assembly Of Active LPL And LIPC Lipase Complexes R-HSA-8963889,Assembly Of Active LPL And LIPC Lipase Complexes,R-HSA-8963889,1/19,0.15887774202146995,0.5870114468372205,8.903045903045903,16.37822389169821,ANGPTL4,False
downregulated,95,Reactome_2022.gmt,Nicotinamide Salvaging R-HSA-197264,Nicotinamide Salvaging,R-HSA-197264,1/19,0.15887774202146995,0.5870114468372205,8.903045903045903,16.37822389169821,PARP16,False
downregulated,95,Reactome_2022.gmt,Ras Activation Upon Ca2+ Influx Thru NMDA Receptor R-HSA-442982,Ras Activation Upon Ca2+ Influx Thru NMDA Receptor,R-HSA-442982,1/19,0.15887774202146995,0.5870114468372205,8.903045903045903,16.37822389169821,MPP2,False
downregulated,95,Reactome_2022.gmt,Signaling By Hippo R-HSA-2028269,Signaling By Hippo,R-HSA-2028269,1/20,0.1665097013823067,0.5990163736364104,8.445665445665446,15.14055884175908,AMOT,False
downregulated,95,Reactome_2022.gmt,Chromatin Modifying Enzymes R-HSA-3247509,Chromatin Modifying Enzymes,R-HSA-3247509,4/238,0.16932464417129817,0.5990163736364104,2.130902862735503,3.7843501649996067,ARID5B;KDM3A;SAP30;YEATS2,False
downregulated,95,Reactome_2022.gmt,Branched-chain Amino Acid Catabolism R-HSA-70895,Branched-chain Amino Acid Catabolism,R-HSA-70895,1/21,0.17407313421912782,0.5990163736364104,8.032907471931862,14.0437695187719,PPM1K,False
downregulated,95,Reactome_2022.gmt,Cellular Hexose Transport R-HSA-189200,Cellular Hexose Transport,R-HSA-189200,1/21,0.17407313421912782,0.5990163736364104,8.032907471931862,14.0437695187719,SLC2A3,False
downregulated,95,Reactome_2022.gmt,Intrinsic Pathway Of Fibrin Clot Formation R-HSA-140837,Intrinsic Pathway Of Fibrin Clot Formation,R-HSA-140837,1/21,0.17407313421912782,0.5990163736364104,8.032907471931862,14.0437695187719,ZNF160,False
downregulated,95,Reactome_2022.gmt,Negative Regulation Of NMDA Receptor-Mediated Neuronal Transmission R-HSA-9617324,Negative Regulation Of NMDA Receptor-Mediated Neuronal Transmission,R-HSA-9617324,1/21,0.17407313421912782,0.5990163736364104,8.032907471931862,14.0437695187719,MPP2,False
downregulated,95,Reactome_2022.gmt,"Unblocking Of NMDA Receptors, Glutamate Binding And Activation R-HSA-438066","Unblocking Of NMDA Receptors, Glutamate Binding And Activation",R-HSA-438066,1/21,0.17407313421912782,0.5990163736364104,8.032907471931862,14.0437695187719,MPP2,False
downregulated,95,Reactome_2022.gmt,Acyl Chain Remodelling Of PS R-HSA-1482801,Acyl Chain Remodelling Of PS,R-HSA-1482801,1/22,0.18156864933655065,0.6086045359267748,7.658545588778147,13.066409008438676,MBOAT1,False
downregulated,95,Reactome_2022.gmt,Blood Group Systems Biosynthesis R-HSA-9033658,Blood Group Systems Biosynthesis,R-HSA-9033658,1/22,0.18156864933655065,0.6086045359267748,7.658545588778147,13.066409008438676,FUT11,False
downregulated,95,Reactome_2022.gmt,Generic Transcription Pathway R-HSA-212436,Generic Transcription Pathway,R-HSA-212436,14/1190,0.1854074167121918,0.6086045359267748,1.3940511916649936,2.3492545423704723,CCNG2;DDIT3;FASN;FOS;IGFBP3;NR1D1;PRKAA2;SLC2A3;TCF7L1;WWOX;ZNF160;ZNF484;ZNF627;ZNF699,False
downregulated,95,Reactome_2022.gmt,SLC-mediated Transmembrane Transport R-HSA-425407,SLC-mediated Transmembrane Transport,R-HSA-425407,4/247,0.18544037305822156,0.6086045359267748,2.050324839263473,3.4548422309442146,SLC15A2;SLC1A1;SLC2A3;SLCO4A1,False
downregulated,95,Reactome_2022.gmt,Glutamate Neurotransmitter Release Cycle R-HSA-210500,Glutamate Neurotransmitter Release Cycle,R-HSA-210500,1/23,0.18899685018808676,0.6086045359267748,7.317460317460317,12.191071311219869,SLC1A1,False
downregulated,95,Reactome_2022.gmt,Long-term Potentiation R-HSA-9620244,Long-term Potentiation,R-HSA-9620244,1/23,0.18899685018808676,0.6086045359267748,7.317460317460317,12.191071311219869,MPP2,False
downregulated,95,Reactome_2022.gmt,RHOBTB1 GTPase Cycle R-HSA-9013422,RHOBTB1 GTPase Cycle,R-HSA-9013422,1/23,0.18899685018808676,0.6086045359267748,7.317460317460317,12.191071311219869,RBM15,False
downregulated,95,Reactome_2022.gmt,Mitochondrial Biogenesis R-HSA-1592230,Mitochondrial Biogenesis,R-HSA-1592230,2/89,0.19275887942239991,0.6095348349302917,3.1497326203208558,5.185452690525934,NR1D1;PRKAA2,False
downregulated,95,Reactome_2022.gmt,Sphingolipid Metabolism R-HSA-428157,Sphingolipid Metabolism,R-HSA-428157,2/89,0.19275887942239991,0.6095348349302917,3.1497326203208558,5.185452690525934,ARSJ;FA2H,False
downregulated,95,Reactome_2022.gmt,Estrogen-dependent Nuclear Events Downstream Of ESR-membrane Signaling R-HSA-9634638,Estrogen-dependent Nuclear Events Downstream Of ESR-membrane Signaling,R-HSA-9634638,1/24,0.19635833492266858,0.6140769773935908,7.005403579871665,11.403494370053219,FOS,False
downregulated,95,Reactome_2022.gmt,EPH-Ephrin Signaling R-HSA-2682334,EPH-Ephrin Signaling,R-HSA-2682334,2/91,0.1993424456200309,0.6140769773935908,3.078750037343531,4.965195937218223,EFNA3;EFNA4,False
downregulated,95,Reactome_2022.gmt,Assembly And Cell Surface Presentation Of NMDA Receptors R-HSA-9609736,Assembly And Cell Surface Presentation Of NMDA Receptors,R-HSA-9609736,1/25,0.2036536964307761,0.6140769773935908,6.7188208616780045,10.691890053455356,MPP2,False
downregulated,95,Reactome_2022.gmt,Caspase Activation Via Extrinsic Apoptotic Signaling Pathway R-HSA-5357769,Caspase Activation Via Extrinsic Apoptotic Signaling Pathway,R-HSA-5357769,1/26,0.21088352239016792,0.6140769773935908,6.454715219421102,10.046437143209348,FASN,False
downregulated,95,Reactome_2022.gmt,Downregulation Of TGF-beta Receptor Signaling R-HSA-2173788,Downregulation Of TGF-beta Receptor Signaling,R-HSA-2173788,1/26,0.21088352239016792,0.6140769773935908,6.454715219421102,10.046437143209348,PPP1R15A,False
downregulated,95,Reactome_2022.gmt,GAG Synthesis Requires Tetrasaccharide Linker Sequence R-HSA-1971475,GAG Synthesis Requires Tetrasaccharide Linker Sequence,R-HSA-1971475,1/26,0.21088352239016792,0.6140769773935908,6.454715219421102,10.046437143209348,XYLT1,False
downregulated,95,Reactome_2022.gmt,MyD88 Cascade Initiated On Plasma Membrane R-HSA-975871,MyD88 Cascade Initiated On Plasma Membrane,R-HSA-975871,2/96,0.21591391819052633,0.6140769773935908,2.914438502673797,4.4674713117995415,FOS;NOD2,False
downregulated,95,Reactome_2022.gmt,ATF4 Activates Genes In Response To Endoplasmic Reticulum Stress R-HSA-380994,ATF4 Activates Genes In Response To Endoplasmic Reticulum Stress,R-HSA-380994,1/27,0.21804839531121686,0.6140769773935908,6.210542078466607,9.458893101415375,DDIT3,False
downregulated,95,Reactome_2022.gmt,CREB1 Phosphorylation Thru NMDA Receptor-Mediated Activation Of RAS Signaling R-HSA-442742,CREB1 Phosphorylation Thru NMDA Receptor-Mediated Activation Of RAS Signaling,R-HSA-442742,1/27,0.21804839531121686,0.6140769773935908,6.210542078466607,9.458893101415375,MPP2,False
downregulated,95,Reactome_2022.gmt,Integrin Signaling R-HSA-354192,Integrin Signaling,R-HSA-354192,1/27,0.21804839531121686,0.6140769773935908,6.210542078466607,9.458893101415375,RAPGEF4,False
downregulated,95,Reactome_2022.gmt,Synthesis Of PC R-HSA-1483191,Synthesis Of PC,R-HSA-1483191,1/27,0.21804839531121686,0.6140769773935908,6.210542078466607,9.458893101415375,SH2D3C,False
downregulated,95,Reactome_2022.gmt,Keratan Sulfate Biosynthesis R-HSA-2022854,Keratan Sulfate Biosynthesis,R-HSA-2022854,1/28,0.2251488925818568,0.6140769773935908,5.984126984126984,8.922293543831861,B3GNT4,False
downregulated,95,Reactome_2022.gmt,Acyl Chain Remodelling Of PE R-HSA-1482839,Acyl Chain Remodelling Of PE,R-HSA-1482839,1/29,0.23218558651214283,0.6140769773935908,5.773600668337511,8.430717267557842,MBOAT1,False
downregulated,95,Reactome_2022.gmt,Energy Dependent Regulation Of mTOR By LKB1-AMPK R-HSA-380972,Energy Dependent Regulation Of mTOR By LKB1-AMPK,R-HSA-380972,1/29,0.23218558651214283,0.6140769773935908,5.773600668337511,8.430717267557842,PRKAA2,False
downregulated,95,Reactome_2022.gmt,FCERI Mediated MAPK Activation R-HSA-2871796,FCERI Mediated MAPK Activation,R-HSA-2871796,1/29,0.23218558651214283,0.6140769773935908,5.773600668337511,8.430717267557842,FOS,False
